AÑO,ENTIDAD,SEXO,EDAD,DEFUNCIONES
1992,República Mexicana,Hombres,53,2316
1992,República Mexicana,Mujeres,53,1528
1992,República Mexicana,Hombres,54,2377
1992,República Mexicana,Mujeres,54,1605
1992,República Mexicana,Hombres,55,2446
1992,República Mexicana,Mujeres,55,1688
1992,República Mexicana,Hombres,56,2524
1992,República Mexicana,Mujeres,56,1777
1992,República Mexicana,Hombres,57,2612
1992,República Mexicana,Mujeres,57,1874
1992,República Mexicana,Hombres,58,2709
1992,República Mexicana,Mujeres,58,1978
1992,República Mexicana,Hombres,59,2813
1992,República Mexicana,Mujeres,59,2087
1992,República Mexicana,Hombres,60,2922
1992,República Mexicana,Mujeres,60,2201
1992,República Mexicana,Hombres,61,3030
1992,República Mexicana,Mujeres,61,2319
1992,República Mexicana,Hombres,62,3129
1992,República Mexicana,Mujeres,62,2433
1992,República Mexicana,Hombres,63,3212
1992,República Mexicana,Mujeres,63,2539
1992,República Mexicana,Hombres,64,3296
1992,República Mexicana,Mujeres,64,2650
1992,República Mexicana,Hombres,65,3374
1992,República Mexicana,Mujeres,65,2759
1992,República Mexicana,Hombres,66,3446
1992,República Mexicana,Mujeres,66,2868
1992,República Mexicana,Hombres,67,3529
1992,República Mexicana,Mujeres,67,2988
1992,República Mexicana,Hombres,68,3603
1992,República Mexicana,Mujeres,68,3106
1992,República Mexicana,Hombres,69,3666
1992,República Mexicana,Mujeres,69,3216
1992,República Mexicana,Hombres,70,3715
1992,República Mexicana,Mujeres,70,3318
1992,República Mexicana,Hombres,71,3750
1992,República Mexicana,Mujeres,71,3409
1992,República Mexicana,Hombres,72,3772
1992,República Mexicana,Mujeres,72,3491
1992,República Mexicana,Hombres,73,3782
1992,República Mexicana,Mujeres,73,3564
1992,República Mexicana,Hombres,74,3786
1992,República Mexicana,Mujeres,74,3632
1992,República Mexicana,Hombres,75,3785
1992,República Mexicana,Mujeres,75,3697
1992,República Mexicana,Hombres,76,3780
1992,República Mexicana,Mujeres,76,3760
1992,República Mexicana,Hombres,77,3771
1992,República Mexicana,Mujeres,77,3822
1992,República Mexicana,Hombres,78,3758
1992,República Mexicana,Mujeres,78,3879
1992,República Mexicana,Hombres,79,3733
1992,República Mexicana,Mujeres,79,3925
1992,República Mexicana,Hombres,80,3689
1992,República Mexicana,Mujeres,80,3951
1992,República Mexicana,Hombres,81,3620
1992,República Mexicana,Mujeres,81,3951
1992,República Mexicana,Hombres,82,3520
1992,República Mexicana,Mujeres,82,3915
1992,República Mexicana,Hombres,83,3388
1992,República Mexicana,Mujeres,83,3839
1992,República Mexicana,Hombres,84,3225
1992,República Mexicana,Mujeres,84,3722
1992,República Mexicana,Hombres,85,3035
1992,República Mexicana,Mujeres,85,3570
1992,República Mexicana,Hombres,86,2826
1992,República Mexicana,Mujeres,86,3385
1992,República Mexicana,Hombres,87,2601
1992,República Mexicana,Mujeres,87,3173
1992,República Mexicana,Hombres,88,2364
1992,República Mexicana,Mujeres,88,2936
1992,República Mexicana,Hombres,89,2117
1992,República Mexicana,Mujeres,89,2675
1992,República Mexicana,Hombres,90,1863
1992,República Mexicana,Mujeres,90,2394
1992,República Mexicana,Hombres,91,1606
1992,República Mexicana,Mujeres,91,2097
1992,República Mexicana,Hombres,92,1352
1992,República Mexicana,Mujeres,92,1793
1992,República Mexicana,Hombres,93,1110
1992,República Mexicana,Mujeres,93,1493
1992,República Mexicana,Hombres,94,890
1992,República Mexicana,Mujeres,94,1212
1992,República Mexicana,Hombres,95,696
1992,República Mexicana,Mujeres,95,959
1992,República Mexicana,Hombres,96,532
1992,República Mexicana,Mujeres,96,740
1992,República Mexicana,Hombres,97,399
1992,República Mexicana,Mujeres,97,559
1992,República Mexicana,Hombres,98,293
1992,República Mexicana,Mujeres,98,412
1992,República Mexicana,Hombres,99,210
1992,República Mexicana,Mujeres,99,297
1992,República Mexicana,Hombres,100,147
1992,República Mexicana,Mujeres,100,208
1992,República Mexicana,Hombres,101,101
1992,República Mexicana,Mujeres,101,142
1992,República Mexicana,Hombres,102,67
1992,República Mexicana,Mujeres,102,94
1992,República Mexicana,Hombres,103,43
1992,República Mexicana,Mujeres,103,60
1992,República Mexicana,Hombres,104,27
1992,República Mexicana,Mujeres,104,37
1992,República Mexicana,Hombres,105,16
1992,República Mexicana,Mujeres,105,22
1992,República Mexicana,Hombres,106,10
1992,República Mexicana,Mujeres,106,12
1992,República Mexicana,Hombres,107,5
1992,República Mexicana,Mujeres,107,7
1992,República Mexicana,Hombres,108,3
1992,República Mexicana,Mujeres,108,3
1992,República Mexicana,Hombres,109,1
1992,República Mexicana,Mujeres,109,2
1993,República Mexicana,Hombres,0,40688
1993,República Mexicana,Mujeres,0,31810
1993,República Mexicana,Hombres,1,3651
1993,República Mexicana,Mujeres,1,3259
1993,República Mexicana,Hombres,2,1834
1993,República Mexicana,Mujeres,2,1593
1993,República Mexicana,Hombres,3,1186
1993,República Mexicana,Mujeres,3,1004
1993,República Mexicana,Hombres,4,868
1993,República Mexicana,Mujeres,4,716
1993,República Mexicana,Hombres,5,687
1993,República Mexicana,Mujeres,5,553
1993,República Mexicana,Hombres,6,577
1993,República Mexicana,Mujeres,6,453
1993,República Mexicana,Hombres,7,512
1993,República Mexicana,Mujeres,7,392
1993,República Mexicana,Hombres,8,480
1993,República Mexicana,Mujeres,8,355
1993,República Mexicana,Hombres,9,474
1993,República Mexicana,Mujeres,9,336
1993,República Mexicana,Hombres,10,493
1993,República Mexicana,Mujeres,10,330
1993,República Mexicana,Hombres,11,536
1993,República Mexicana,Mujeres,11,335
1993,República Mexicana,Hombres,12,602
1993,República Mexicana,Mujeres,12,349
1993,República Mexicana,Hombres,13,687
1993,República Mexicana,Mujeres,13,369
1993,República Mexicana,Hombres,14,789
1993,República Mexicana,Mujeres,14,393
1993,República Mexicana,Hombres,15,902
1993,República Mexicana,Mujeres,15,420
1993,República Mexicana,Hombres,16,1023
1993,República Mexicana,Mujeres,16,450
1993,República Mexicana,Hombres,17,1148
1993,República Mexicana,Mujeres,17,479
1993,República Mexicana,Hombres,18,1269
1993,República Mexicana,Mujeres,18,506
1993,República Mexicana,Hombres,19,1380
1993,República Mexicana,Mujeres,19,528
1993,República Mexicana,Hombres,20,1481
